,b0,b1,b2,b3,dt,stationId,w
16520,84,80,77,69,2017-08-15 02:04:51.896,480049000c51343334363138,0
16521,80,78,77,69,2017-08-15 06:14:51.746,480049000c51343334363138,0
16522,79,78,76,69,2017-08-15 10:24:48.860,480049000c51343334363138,0
16523,79,78,77,69,2017-08-15 14:34:47.903,480049000c51343334363138,0
16524,78,77,74,67,2017-08-15 18:44:48.255,480049000c51343334363138,0
16525,79,79,75,68,2017-08-15 22:54:47.886,480049000c51343334363138,0
16526,84,79,76,69,2017-08-16 03:04:46.957,480049000c51343334363138,0
16527,78,77,76,69,2017-08-16 07:14:44.734,480049000c51343334363138,0
16528,78,78,76,69,2017-08-16 11:24:44.491,480049000c51343334363138,0
16529,82,80,77,68,2017-08-16 15:34:42.952,480049000c51343334363138,0
16530,79,77,74,68,2017-08-16 19:44:42.972,480049000c51343334363138,0
16531,78,77,75,68,2017-08-16 23:54:41.820,480049000c51343334363138,0
16532,82,79,77,69,2017-08-17 04:04:40.550,480049000c51343334363138,0
16533,78,78,76,69,2017-08-17 08:14:39.121,480049000c51343334363138,0
16534,78,78,76,69,2017-08-17 12:24:37.346,480049000c51343334363138,0
16535,79,77,74,67,2017-08-17 16:34:37.036,480049000c51343334363138,0
16536,78,78,75,68,2017-08-17 20:44:35.121,480049000c51343334363138,0
16537,81,79,78,70,2017-08-18 00:54:33.804,480049000c51343334363138,0
16538,82,78,77,69,2017-08-18 05:04:33.314,480049000c51343334363138,0
16539,78,77,76,69,2017-08-18 09:14:33.176,480049000c51343334363138,0
16540,80,77,76,68,2017-08-18 13:24:30.792,480049000c51343334363138,0
16541,79,77,74,67,2017-08-18 17:34:30.789,480049000c51343334363138,0
16542,79,78,74,67,2017-08-18 21:44:30.962,480049000c51343334363138,0
16543,85,79,77,69,2017-08-19 01:54:27.728,480049000c51343334363138,0
16544,79,78,76,69,2017-08-19 06:04:27.727,480049000c51343334363138,0
16545,78,78,76,69,2017-08-19 10:14:25.169,480049000c51343334363138,0
16546,81,79,79,70,2017-08-19 14:24:24.884,480049000c51343334363138,0
16547,82,78,74,67,2017-08-19 18:34:24.263,480049000c51343334363138,0
16548,83,80,78,70,2017-08-20 13:34:18.646,480049000c51343334363138,0
16549,84,79,76,67,2017-08-20 17:44:17.542,480049000c51343334363138,0
16550,81,81,76,68,2017-08-20 21:54:17.538,480049000c51343334363138,0
16551,85,80,78,70,2017-08-21 02:04:16.074,480049000c51343334363138,0
16552,80,78,77,69,2017-08-21 06:14:15.775,480049000c51343334363138,0
16553,78,77,76,69,2017-08-21 10:24:13.957,480049000c51343334363138,0
16554,84,79,79,70,2017-08-21 14:34:11.929,480049000c51343334363138,0
16555,84,78,73,67,2017-08-21 18:44:11.102,480049000c51343334363138,0
16556,79,80,75,67,2017-08-21 22:29:11.724,480049000c51343334363138,0
16557,82,78,75,68,2017-08-12 19:10:04.597,480049000c51343334363138,0
16558,78,77,75,68,2017-08-12 23:20:05.512,480049000c51343334363138,0
16559,85,79,76,69,2017-08-13 03:30:04.051,480049000c51343334363138,0
16560,80,78,77,69,2017-08-13 07:40:02.144,480049000c51343334363138,0
16561,77,76,74,67,2017-08-13 12:40:01.342,480049000c51343334363138,0
16562,81,78,76,69,2017-08-13 16:49:59.608,480049000c51343334363138,0
16563,84,80,76,68,2017-08-13 20:59:59.227,480049000c51343334363138,0
16564,83,79,77,70,2017-08-14 01:09:58.757,480049000c51343334363138,0
16565,82,78,77,69,2017-08-14 05:19:57.312,480049000c51343334363138,0
16566,81,78,76,69,2017-08-14 09:29:57.167,480049000c51343334363138,0
16567,78,77,75,68,2017-08-14 13:39:55.893,480049000c51343334363138,0
16568,78,77,75,68,2017-08-14 17:49:54.754,480049000c51343334363138,0
16569,78,77,75,68,2017-08-14 21:59:52.388,480049000c51343334363138,0
16570,84,79,76,69,2017-08-15 02:09:52.210,480049000c51343334363138,0
16571,80,78,76,69,2017-08-15 06:19:50.774,480049000c51343334363138,0
16572,79,78,77,69,2017-08-15 10:29:50.484,480049000c51343334363138,0
16573,79,78,76,68,2017-08-15 14:39:49.013,480049000c51343334363138,0
16574,78,77,74,67,2017-08-15 18:49:48.393,480049000c51343334363138,0
16575,78,78,75,68,2017-08-15 22:59:47.448,480049000c51343334363138,0
16576,84,79,76,69,2017-08-16 03:09:46.934,480049000c51343334363138,0
16577,78,77,76,69,2017-08-16 07:19:44.237,480049000c51343334363138,0
16578,78,77,76,69,2017-08-16 11:29:43.133,480049000c51343334363138,0
16579,79,78,76,68,2017-08-16 15:39:42.355,480049000c51343334363138,0
16580,80,79,75,68,2017-08-16 19:49:41.360,480049000c51343334363138,0
16581,79,79,77,69,2017-08-16 23:59:40.223,480049000c51343334363138,0
16582,82,78,77,69,2017-08-17 04:09:40.379,480049000c51343334363138,0
16583,78,78,77,69,2017-08-17 08:19:39.631,480049000c51343334363138,0
16584,78,78,76,69,2017-08-17 12:29:37.202,480049000c51343334363138,0
16585,79,77,74,67,2017-08-17 16:39:36.541,480049000c51343334363138,0
16586,82,80,77,69,2017-08-17 20:49:35.568,480049000c51343334363138,0
16587,81,78,77,70,2017-08-18 00:59:34.871,480049000c51343334363138,0
16588,83,78,76,69,2017-08-18 05:09:34.786,480049000c51343334363138,0
16589,78,77,76,69,2017-08-18 09:19:33.373,480049000c51343334363138,0
16590,80,78,76,69,2017-08-18 13:29:31.605,480049000c51343334363138,0
16591,79,77,73,67,2017-08-18 17:39:30.738,480049000c51343334363138,0
16592,78,77,74,67,2017-08-18 21:49:29.526,480049000c51343334363138,0
16593,85,80,77,69,2017-08-19 01:59:27.795,480049000c51343334363138,0
16594,79,77,76,69,2017-08-19 06:09:27.114,480049000c51343334363138,0
16595,78,78,77,69,2017-08-19 10:19:26.497,480049000c51343334363138,0
16596,84,82,83,71,2017-08-19 14:29:25.710,480049000c51343334363138,7
16597,80,78,76,69,2017-08-20 09:29:21.075,480049000c51343334363138,0
16598,83,81,82,70,2017-08-20 13:39:19.934,480049000c51343334363138,0
16599,85,81,76,68,2017-08-20 17:49:18.955,480049000c51343334363138,0
16600,80,80,76,68,2017-08-20 21:59:16.364,480049000c51343334363138,0
16601,86,80,77,70,2017-08-21 02:09:16.382,480049000c51343334363138,0
16602,80,78,77,69,2017-08-21 06:19:14.965,480049000c51343334363138,0
16603,78,78,77,69,2017-08-21 10:29:13.691,480049000c51343334363138,0
16604,83,79,77,69,2017-08-21 14:39:12.878,480049000c51343334363138,0
16605,84,78,73,67,2017-08-21 18:49:10.933,480049000c51343334363138,0
16606,80,80,75,67,2017-08-21 22:34:11.445,480049000c51343334363138,0
16607,87,79,76,68,2017-08-12 19:15:06.442,480049000c51343334363138,0
16608,79,78,76,69,2017-08-12 23:25:05.554,480049000c51343334363138,0
16609,85,79,77,70,2017-08-13 03:35:03.430,480049000c51343334363138,0
16610,81,78,77,69,2017-08-13 07:45:02.295,480049000c51343334363138,0
16611,80,79,77,68,2017-08-13 12:45:00.884,480049000c51343334363138,0
16612,82,77,75,69,2017-08-13 16:55:00.372,480049000c51343334363138,0
16613,80,77,75,68,2017-08-13 21:04:59.855,480049000c51343334363138,0
16614,83,79,77,70,2017-08-14 01:14:57.175,480049000c51343334363138,0
16615,82,78,77,70,2017-08-14 05:24:56.058,480049000c51343334363138,0
16616,79,78,76,69,2017-08-14 09:34:56.583,480049000c51343334363138,0
16617,78,77,75,68,2017-08-14 13:44:54.274,480049000c51343334363138,0
16618,79,78,75,68,2017-08-14 17:54:54.412,480049000c51343334363138,0
16619,78,77,74,68,2017-08-14 22:04:53.650,480049000c51343334363138,0
16620,84,79,77,70,2017-08-15 02:14:51.738,480049000c51343334363138,0
16621,80,78,76,69,2017-08-15 06:24:50.147,480049000c51343334363138,0
16622,79,78,77,70,2017-08-15 10:34:48.868,480049000c51343334363138,0
16623,81,79,76,68,2017-08-15 14:44:49.490,480049000c51343334363138,0
16624,79,77,74,67,2017-08-15 18:54:47.710,480049000c51343334363138,0
16625,78,77,75,68,2017-08-15 23:04:47.289,480049000c51343334363138,0
16626,84,79,76,69,2017-08-16 03:14:45.048,480049000c51343334363138,0
16627,78,77,76,69,2017-08-16 07:24:45.011,480049000c51343334363138,0
16628,78,78,76,69,2017-08-16 11:34:43.118,480049000c51343334363138,0
16629,81,79,77,68,2017-08-16 15:44:43.566,480049000c51343334363138,0
16630,79,77,74,67,2017-08-16 19:54:41.537,480049000c51343334363138,0
16631,78,78,76,69,2017-08-17 00:04:41.669,480049000c51343334363138,0
16632,81,78,77,69,2017-08-17 04:14:39.095,480049000c51343334363138,0
16633,78,78,77,69,2017-08-17 08:24:38.642,480049000c51343334363138,0
16634,78,78,76,69,2017-08-17 12:34:38.961,480049000c51343334363138,0
16635,79,77,74,67,2017-08-17 16:44:38.118,480049000c51343334363138,0
16636,81,79,77,69,2017-08-17 20:54:35.423,480049000c51343334363138,0
16637,81,78,77,70,2017-08-18 01:04:35.100,480049000c51343334363138,0
16638,81,78,77,69,2017-08-18 05:14:32.408,480049000c51343334363138,0
16639,78,77,76,69,2017-08-18 09:24:32.251,480049000c51343334363138,0
16640,79,77,76,69,2017-08-18 13:34:30.607,480049000c51343334363138,0
16641,79,77,73,67,2017-08-18 17:44:30.292,480049000c51343334363138,0
16642,78,77,74,67,2017-08-18 21:54:29.325,480049000c51343334363138,0
16643,85,79,77,69,2017-08-19 02:04:29.195,480049000c51343334363138,0
16644,79,78,76,69,2017-08-19 06:14:28.522,480049000c51343334363138,0
16645,78,78,76,69,2017-08-19 10:24:26.770,480049000c51343334363138,0
16646,84,81,80,70,2017-08-19 14:34:26.119,480049000c51343334363138,0
16647,80,78,76,69,2017-08-20 09:34:19.894,480049000c51343334363138,0
16648,81,78,77,69,2017-08-20 13:44:20.255,480049000c51343334363138,0
16649,88,85,77,68,2017-08-20 17:54:19.150,480049000c51343334363138,0
16650,80,82,77,67,2017-08-20 22:04:18.157,480049000c51343334363138,0
16651,86,81,78,70,2017-08-21 02:14:15.607,480049000c51343334363138,0
16652,79,78,77,69,2017-08-21 06:24:15.478,480049000c51343334363138,0
16653,79,78,77,70,2017-08-21 10:34:13.029,480049000c51343334363138,0
16654,83,78,77,69,2017-08-21 14:44:13.221,480049000c51343334363138,0
16655,87,81,74,67,2017-08-21 18:54:11.609,480049000c51343334363138,0
16656,79,79,75,67,2017-08-21 22:39:10.306,480049000c51343334363138,0
16657,82,79,76,69,2017-08-12 19:20:05.987,480049000c51343334363138,0
16658,79,79,77,69,2017-08-12 23:30:05.007,480049000c51343334363138,0
16659,85,80,78,71,2017-08-13 03:40:04.173,480049000c51343334363138,0
16660,79,78,76,69,2017-08-13 07:50:03.736,480049000c51343334363138,0
16661,78,77,75,68,2017-08-13 12:50:01.326,480049000c51343334363138,0
16662,81,78,75,69,2017-08-13 17:00:00.733,480049000c51343334363138,0
16663,79,78,76,69,2017-08-13 21:09:58.939,480049000c51343334363138,0
16664,83,79,77,70,2017-08-14 01:19:57.334,480049000c51343334363138,0
16665,81,78,77,69,2017-08-14 05:29:57.992,480049000c51343334363138,0
16666,79,78,76,69,2017-08-14 09:39:55.386,480049000c51343334363138,0
16667,81,81,79,71,2017-08-14 13:49:55.554,480049000c51343334363138,0
16668,80,79,75,68,2017-08-14 17:59:54.439,480049000c51343334363138,0
16669,81,83,76,69,2017-08-14 22:09:53.024,480049000c51343334363138,0
16670,85,80,77,70,2017-08-15 02:19:52.060,480049000c51343334363138,0
16671,80,78,76,69,2017-08-15 06:29:51.400,480049000c51343334363138,0
16672,79,78,77,70,2017-08-15 10:39:51.256,480049000c51343334363138,0
16673,80,79,76,68,2017-08-15 14:49:49.820,480049000c51343334363138,1
16674,79,77,74,67,2017-08-15 18:59:47.097,480049000c51343334363138,0
16675,80,79,75,69,2017-08-15 23:09:47.120,480049000c51343334363138,0
16676,84,79,76,69,2017-08-16 03:19:45.822,480049000c51343334363138,0
16677,78,78,76,69,2017-08-16 07:29:43.875,480049000c51343334363138,0
16678,78,78,76,69,2017-08-16 11:39:43.579,480049000c51343334363138,0
16679,78,77,75,68,2017-08-16 15:49:43.750,480049000c51343334363138,0
16680,80,78,75,67,2017-08-16 19:59:42.145,480049000c51343334363138,0
16681,78,78,76,68,2017-08-17 00:09:41.326,480049000c51343334363138,0
16682,83,78,77,69,2017-08-17 04:19:40.975,480049000c51343334363138,0
16683,78,78,77,69,2017-08-17 08:29:38.732,480049000c51343334363138,0
16684,78,78,76,69,2017-08-17 12:39:36.572,480049000c51343334363138,0
16685,78,77,73,67,2017-08-17 16:49:36.421,480049000c51343334363138,0
16686,80,78,76,69,2017-08-17 20:59:35.763,480049000c51343334363138,0
16687,81,78,77,70,2017-08-18 01:09:34.014,480049000c51343334363138,0
16688,81,78,76,69,2017-08-18 05:19:34.787,480049000c51343334363138,0
16689,78,77,76,69,2017-08-18 09:29:32.372,480049000c51343334363138,0
16690,79,78,76,69,2017-08-18 13:39:30.645,480049000c51343334363138,0
16691,79,77,73,67,2017-08-18 17:49:30.910,480049000c51343334363138,0
16692,78,78,74,67,2017-08-18 21:59:29.174,480049000c51343334363138,0
16693,85,79,76,69,2017-08-19 02:09:27.287,480049000c51343334363138,0
16694,79,78,76,69,2017-08-19 06:19:27.094,480049000c51343334363138,0
16695,78,78,76,69,2017-08-19 10:29:25.188,480049000c51343334363138,0
16696,86,83,81,70,2017-08-19 14:39:25.200,480049000c51343334363138,0
16697,79,77,76,69,2017-08-20 09:39:21.510,480049000c51343334363138,0
16698,84,80,80,71,2017-08-20 13:49:19.326,480049000c51343334363138,0
16699,85,79,76,67,2017-08-20 17:59:17.421,480049000c51343334363138,0
16700,79,79,76,68,2017-08-20 22:09:17.159,480049000c51343334363138,0
16701,86,80,77,70,2017-08-21 02:19:15.467,480049000c51343334363138,0
16702,79,78,77,70,2017-08-21 06:29:15.789,480049000c51343334363138,0
16703,79,78,77,70,2017-08-21 10:39:14.952,480049000c51343334363138,0
16704,83,78,77,69,2017-08-21 14:49:12.661,480049000c51343334363138,0
16705,83,79,74,67,2017-08-21 18:59:12.413,480049000c51343334363138,0
16706,78,78,75,67,2017-08-21 22:44:10.638,480049000c51343334363138,0
16707,85,79,76,68,2017-08-12 19:25:05.284,480049000c51343334363138,0
16708,81,81,78,69,2017-08-12 23:35:04.223,480049000c51343334363138,4
16709,84,79,77,70,2017-08-13 03:45:02.960,480049000c51343334363138,0
16710,79,78,77,69,2017-08-13 07:55:03.275,480049000c51343334363138,0
16711,78,76,74,67,2017-08-13 12:55:02.315,480049000c51343334363138,0
16712,85,79,75,69,2017-08-13 17:05:00.760,480049000c51343334363138,0
16713,80,77,75,68,2017-08-13 21:14:59.899,480049000c51343334363138,0
16714,83,79,77,70,2017-08-14 01:24:57.999,480049000c51343334363138,0
16715,81,78,77,69,2017-08-14 05:34:56.042,480049000c51343334363138,0
16716,79,78,76,69,2017-08-14 09:44:55.263,480049000c51343334363138,0
16717,83,81,80,70,2017-08-14 13:54:53.967,480049000c51343334363138,0
16718,78,77,75,68,2017-08-14 18:04:53.978,480049000c51343334363138,0
16719,79,78,75,68,2017-08-14 22:14:52.406,480049000c51343334363138,0
16720,84,80,77,69,2017-08-15 02:24:52.965,480049000c51343334363138,0
16721,79,78,77,69,2017-08-15 06:34:50.603,480049000c51343334363138,0
16722,79,78,77,70,2017-08-15 10:44:49.682,480049000c51343334363138,0
16723,78,78,76,68,2017-08-15 14:54:49.494,480049000c51343334363138,0
16724,78,77,74,67,2017-08-15 19:04:49.188,480049000c51343334363138,0
16725,78,78,75,68,2017-08-15 23:14:46.650,480049000c51343334363138,0
16726,83,79,76,69,2017-08-16 03:24:46.588,480049000c51343334363138,0
16727,79,78,77,69,2017-08-16 07:34:44.216,480049000c51343334363138,0
16728,78,78,76,69,2017-08-16 11:44:44.928,480049000c51343334363138,0
16729,81,80,77,68,2017-08-16 15:54:43.419,480049000c51343334363138,0
16730,80,78,74,67,2017-08-16 20:04:41.051,480049000c51343334363138,0
16731,79,78,76,68,2017-08-17 00:14:40.666,480049000c51343334363138,0
16732,82,78,77,69,2017-08-17 04:24:40.821,480049000c51343334363138,0
16733,78,78,77,69,2017-08-17 08:34:39.601,480049000c51343334363138,0
16734,78,78,76,69,2017-08-17 12:44:38.321,480049000c51343334363138,0
16735,79,77,74,67,2017-08-17 16:54:36.997,480049000c51343334363138,0
16736,79,77,75,68,2017-08-17 21:04:34.777,480049000c51343334363138,0
16737,81,78,77,70,2017-08-18 01:14:33.666,480049000c51343334363138,0
16738,81,78,76,69,2017-08-18 05:24:33.637,480049000c51343334363138,0
16739,78,77,76,69,2017-08-18 09:34:31.265,480049000c51343334363138,0
16740,83,80,79,70,2017-08-18 13:44:30.305,480049000c51343334363138,0
16741,81,78,74,67,2017-08-18 17:54:30.611,480049000c51343334363138,0
16742,78,78,74,67,2017-08-18 22:04:29.808,480049000c51343334363138,0
16743,86,79,77,69,2017-08-19 02:14:28.067,480049000c51343334363138,0
16744,79,78,76,69,2017-08-19 06:24:27.070,480049000c51343334363138,0
16745,78,78,77,69,2017-08-19 10:34:25.374,480049000c51343334363138,0
16746,86,84,83,71,2017-08-19 14:44:24.074,480049000c51343334363138,0
16747,79,77,75,68,2017-08-20 09:44:20.908,480049000c51343334363138,0
16748,83,78,77,69,2017-08-20 13:54:20.101,480049000c51343334363138,0
16749,87,81,76,68,2017-08-20 18:04:17.553,480049000c51343334363138,0
16750,82,83,78,68,2017-08-20 22:14:17.846,480049000c51343334363138,0
16751,86,80,77,69,2017-08-21 02:24:17.199,480049000c51343334363138,0
16752,80,78,77,70,2017-08-21 06:34:16.231,480049000c51343334363138,0
16753,79,78,77,69,2017-08-21 10:44:13.690,480049000c51343334363138,0
16754,84,78,77,69,2017-08-21 14:54:13.887,480049000c51343334363138,0
16755,82,78,73,67,2017-08-21 19:04:12.251,480049000c51343334363138,0
16756,78,78,74,67,2017-08-21 22:49:10.500,480049000c51343334363138,0
16757,85,79,76,68,2017-08-12 19:30:05.463,480049000c51343334363138,0
16758,80,79,78,70,2017-08-12 23:40:04.085,480049000c51343334363138,0
16759,84,79,77,70,2017-08-13 03:50:04.189,480049000c51343334363138,0
16760,79,78,77,69,2017-08-13 08:00:02.959,480049000c51343334363138,0
16761,80,78,77,68,2017-08-13 13:00:01.503,480049000c51343334363138,0
16762,84,79,76,69,2017-08-13 17:10:00.714,480049000c51343334363138,0
16763,82,79,76,68,2017-08-13 21:19:58.314,480049000c51343334363138,0
16764,83,79,77,70,2017-08-14 01:29:58.426,480049000c51343334363138,0
16765,81,78,77,70,2017-08-14 05:39:56.376,480049000c51343334363138,0
16766,79,78,76,69,2017-08-14 09:49:57.025,480049000c51343334363138,0
16767,80,79,79,70,2017-08-14 13:59:55.702,480049000c51343334363138,0
16768,79,77,75,68,2017-08-14 18:09:55.080,480049000c51343334363138,0
16769,78,77,75,68,2017-08-14 22:19:54.345,480049000c51343334363138,0
16770,85,80,76,69,2017-08-15 02:29:52.663,480049000c51343334363138,0
16771,79,78,77,69,2017-08-15 06:39:50.466,480049000c51343334363138,0
16772,81,78,77,69,2017-08-15 10:49:50.503,480049000c51343334363138,0
16773,78,77,75,68,2017-08-15 14:59:48.218,480049000c51343334363138,0
16774,80,78,74,68,2017-08-15 19:09:48.998,480049000c51343334363138,0
16775,78,78,75,68,2017-08-15 23:19:47.303,480049000c51343334363138,0
16776,84,79,76,69,2017-08-16 03:29:45.668,480049000c51343334363138,0
16777,79,78,77,69,2017-08-16 07:39:45.370,480049000c51343334363138,0
16778,78,78,76,69,2017-08-16 11:49:42.646,480049000c51343334363138,0
16779,78,77,75,68,2017-08-16 15:59:42.451,480049000c51343334363138,0
16780,79,77,75,68,2017-08-16 20:09:42.959,480049000c51343334363138,0
16781,79,79,77,69,2017-08-17 00:19:41.364,480049000c51343334363138,0
16782,82,79,77,69,2017-08-17 04:29:40.686,480049000c51343334363138,0
16783,78,78,77,69,2017-08-17 08:39:38.788,480049000c51343334363138,0
16784,78,77,76,69,2017-08-17 12:49:38.175,480049000c51343334363138,0
16785,80,77,74,67,2017-08-17 16:59:35.588,480049000c51343334363138,0
16786,80,78,76,69,2017-08-17 21:09:34.777,480049000c51343334363138,0
16787,81,78,77,69,2017-08-18 01:19:35.434,480049000c51343334363138,0
16788,81,78,77,69,2017-08-18 05:29:34.454,480049000c51343334363138,0
16789,78,77,76,69,2017-08-18 09:39:33.052,480049000c51343334363138,0
16790,81,80,79,71,2017-08-18 13:49:30.781,480049000c51343334363138,0
16791,80,78,73,67,2017-08-18 17:59:31.109,480049000c51343334363138,0
16792,79,80,75,67,2017-08-18 22:09:28.523,480049000c51343334363138,0
16793,86,80,77,69,2017-08-19 02:19:27.464,480049000c51343334363138,0
16794,79,78,77,69,2017-08-19 06:29:26.156,480049000c51343334363138,0
16795,78,78,77,69,2017-08-19 10:39:26.961,480049000c51343334363138,0
16796,85,83,82,70,2017-08-19 14:49:25.665,480049000c51343334363138,0
16797,79,77,75,69,2017-08-20 09:49:20.879,480049000c51343334363138,0
16798,84,79,79,70,2017-08-20 13:59:18.485,480049000c51343334363138,0
16799,85,83,76,67,2017-08-20 18:09:17.705,480049000c51343334363138,0
16800,80,80,77,68,2017-08-20 22:19:16.618,480049000c51343334363138,0
16801,86,80,78,70,2017-08-21 02:29:15.594,480049000c51343334363138,0
16802,80,78,77,70,2017-08-21 06:39:14.492,480049000c51343334363138,0
16803,79,78,77,69,2017-08-21 10:49:13.841,480049000c51343334363138,0
16804,86,82,80,70,2017-08-21 14:59:12.558,480049000c51343334363138,0
16805,80,78,74,67,2017-08-21 19:09:12.603,480049000c51343334363138,0
